# x,y,right_width,left_width
6.266960071107828867e+01,-1.888221740942456250e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.429724426820693850e+01,-2.030642067149220509e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.584743720847050952e+01,-2.174040588350771941e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.729454224399398754e+01,-2.319012807166193468e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.861292208690227312e+01,-2.466154226214548473e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.977693944932039471e+01,-2.616060348114920941e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.076095704337325287e+01,-2.769326675486376743e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.153933758118584763e+01,-2.926548710947997378e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.208644377488312216e+01,-3.088321957118852978e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.237663833659004808e+01,-3.255241916618020070e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.238428769428945486e+01,-3.427904055856833310e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.210730819615812948e+01,-3.606674368177131385e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.162302940077380242e+01,-3.791145035672144559e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.102550268946740175e+01,-3.980745301114582446e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.040877944356989815e+01,-4.174904407277146845e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.986691104441213440e+01,-4.373051596932556606e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.949007388376418248e+01,-4.574535179178048594e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.931802171864370621e+01,-4.777650327588087720e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.935522842398921739e+01,-4.979955354261343814e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.960544304231235913e+01,-5.178993432326044655e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.007241461612480293e+01,-5.372307734910424415e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.075989218793819191e+01,-5.557441435142715136e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.167162480026418336e+01,-5.731937706151146728e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.280248988910591379e+01,-5.893316343121241374e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.411187846443226590e+01,-6.039003629467656253e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.555469728443225108e+01,-6.167199634846300427e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.710685347330662864e+01,-6.279920108444380134e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.875053018123270476e+01,-6.380321127376869583e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.046791168224736168e+01,-6.471558972959390132e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.224118225038759533e+01,-6.556789926507561006e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.405252615969028795e+01,-6.639170269336996455e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.588412768419237864e+01,-6.721856282763313573e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.771817109793080647e+01,-6.808004248102132294e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.953692321219938322e+01,-6.900740971210775854e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.132643506940982547e+01,-7.001841844649925406e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.307803518188269720e+01,-7.111197586713420549e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.478344364225210938e+01,-7.228559075704870907e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.643438054315227248e+01,-7.353677189927881841e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.802256597721741116e+01,-7.486302807686062977e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.953972003708166483e+01,-7.626186807283016833e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.009775628153792439e+02,-7.773080067022354456e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.023278144047443163e+02,-7.926733465207681206e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.035821948978110925e+02,-8.086897880142603867e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.047324243872137259e+02,-8.253324190130730642e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.057702229655864414e+02,-8.425763273475666892e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.066873107255633784e+02,-8.603966008481020822e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.074754077597787614e+02,-8.787683273450396371e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.081262341608667583e+02,-8.976665946687404585e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.086315100214615512e+02,-9.170664906495652247e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.089829554341973363e+02,-9.369431031178741875e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.091974994322409316e+02,-9.571751938879090460e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.094428923103185411e+02,-9.770652208529550364e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.099427284091950270e+02,-9.957022559263543826e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.109127589622554666e+02,-1.012207110704642474e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.123748233517548698e+02,-1.026484824029197398e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.141502748896371315e+02,-1.039251249746425856e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.160512178321726822e+02,-1.051259647159935184e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.178897564356320373e+02,-1.063263275573332862e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.194779949562855563e+02,-1.076015394290225942e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.206280376504038117e+02,-1.090269262614221901e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.211519887742571626e+02,-1.106778139848928220e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.209117798866724343e+02,-1.125783170775853250e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.201854231628462344e+02,-1.143439959922535110e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.191398879720860862e+02,-1.158143780512552325e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.178088548446677635e+02,-1.170051981208056873e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.162258348221110396e+02,-1.179324140349410897e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.144243389459357019e+02,-1.186119836276975690e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.124378782576615521e+02,-1.190598647331113114e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.102999637988083350e+02,-1.192920151852184887e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.080441066108958807e+02,-1.193243928180552729e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.057038177354439767e+02,-1.191729554656578358e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.033126082139723678e+02,-1.188536609620623636e+02,1.500000000000000000e+00,1.500000000000000000e+00
1.009039890880008841e+02,-1.183824671413050140e+02,1.500000000000000000e+00,1.500000000000000000e+00
9.851147139904928451e+01,-1.177753318374219731e+02,1.500000000000000000e+00,1.500000000000000000e+00
9.616856618863738504e+01,-1.170482128844494127e+02,1.500000000000000000e+00,1.500000000000000000e+00
9.390878449828494468e+01,-1.162170681164234765e+02,1.500000000000000000e+00,1.500000000000000000e+00
9.176563736951175088e+01,-1.152978553673803788e+02,1.500000000000000000e+00,1.500000000000000000e+00
8.977249058177112317e+01,-1.143064848880587761e+02,1.500000000000000000e+00,1.500000000000000000e+00
8.794525842596790710e+01,-1.132531503688338290e+02,1.500000000000000000e+00,1.500000000000000000e+00
8.626602894882026362e+01,-1.121369650832883451e+02,1.500000000000000000e+00,1.500000000000000000e+00
8.471301313172811831e+01,-1.109557722999931286e+02,1.500000000000000000e+00,1.500000000000000000e+00
8.326442195609141095e+01,-1.097074152875188986e+02,1.500000000000000000e+00,1.500000000000000000e+00
8.189846640331001026e+01,-1.083897373144363598e+02,1.500000000000000000e+00,1.500000000000000000e+00
8.059335745478387025e+01,-1.070005816493163024e+02,1.500000000000000000e+00,1.500000000000000000e+00
7.933000602304552729e+01,-1.055383309245748649e+02,1.500000000000000000e+00,1.500000000000000000e+00
7.811181585233450164e+01,-1.040058611539806037e+02,1.500000000000000000e+00,1.500000000000000000e+00
7.695335886255148239e+01,-1.024082794119753714e+02,1.500000000000000000e+00,1.500000000000000000e+00
7.586928762622125078e+01,-1.007507088849341415e+02,1.500000000000000000e+00,1.500000000000000000e+00
7.487425471586850279e+01,-9.903827275923178775e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.398291270401803388e+01,-9.727609422124322691e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.320641975168010163e+01,-9.547092729443305359e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.246830724230738952e+01,-9.366904922413111478e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.170612557212393767e+01,-9.189968994373018063e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.091326667070717349e+01,-9.016116362956370267e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.008346035868113688e+01,-8.845160054803700689e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.921043645666971145e+01,-8.676913096555540506e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.828792478529686605e+01,-8.511188514852420894e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.730965516518661218e+01,-8.347799336334875875e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.626935741696284765e+01,-8.186558587643438045e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.516076136124955553e+01,-8.027279295418634320e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.397759681867069048e+01,-7.869774486301001559e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.271359360985020714e+01,-7.713857186931070942e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.136248155541205307e+01,-7.559340423949372223e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.991799047598019712e+01,-7.406037223996440844e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.837385019217860105e+01,-7.253760613712803718e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.672517840263131461e+01,-7.102305924625822797e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.502393829251143842e+01,-6.950743721880027692e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.339765521717841779e+01,-6.797181170988963572e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.197908106356648261e+01,-6.639658800436315289e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.090096771860988412e+01,-6.476217138705780485e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.029606706924282378e+01,-6.304896714281046144e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.029713100239954571e+01,-6.123738055645807066e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.072131122882640142e+01,-5.933356858129707945e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.065528652394199582e+01,-5.742492370863876516e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.005786308769729231e+01,-5.556432626148716736e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.900740217023044920e+01,-5.379821168364740913e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.758226502167962479e+01,-5.217301541892462780e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.586081289218302004e+01,-5.073517291112398198e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.392140703187873640e+01,-4.953111960405052372e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.184593235526405408e+01,-4.859817503360351054e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.976700865099468274e+01,-4.784240490634240928e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.785531831690032334e+01,-4.707140492586241010e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.628246716501151070e+01,-4.609038187389913332e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.522006100735875123e+01,-4.470454253218822060e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.470735376345103163e+01,-4.283856379540207371e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.419568479778590842e+01,-4.094883398732418556e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.335713990523672834e+01,-3.931209260411171158e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.222076441541298664e+01,-3.790056505818793653e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.082841366428274199e+01,-3.667554880906158843e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.922194298781386834e+01,-3.559834131624128162e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.744320772197444924e+01,-3.463024003923577254e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.553406320273236574e+01,-3.373254243755365422e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.353636476605565164e+01,-3.286654597070362627e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.149196774791225195e+01,-3.199354809819437051e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.944272748427017916e+01,-3.107484627953456879e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.742974608733430131e+01,-3.007275666675742798e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.547809586593701781e+01,-2.897127481404374194e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.359750704428600798e+01,-2.777514557702390974e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.179709424948793917e+01,-2.648994637157907661e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.008597210864940941e+01,-2.512125461359025991e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.473255248877164192e+00,-2.367464771893862263e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.968058297277830881e+00,-2.215570310350528516e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.579495880958147858e+00,-2.056999818317136786e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.316682627024707841e+00,-1.892311037381792360e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.188733162584205250e+00,-1.722061709132609053e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.204762114743313184e+00,-1.546809575157695704e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.373884110608694753e+00,-1.367112377045167015e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.052137772870241683e-01,-1.183527856383131649e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.078657418849741700e-01,-9.966137547596986224e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.090453684908162940e-01,-8.069278137629799730e+00,1.500000000000000000e+00,1.500000000000000000e+00
-2.364049267336247873e-01,-6.150277749810892480e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.657195434722326943e-01,-4.214356270230009471e+00,1.500000000000000000e+00,1.500000000000000000e+00
-4.143563956293894873e-02,-2.181723223095640041e+00,1.500000000000000000e+00,1.500000000000000000e+00
