# x,y,right_width,left_width
9.524319643402201052e+00,-4.074172923762490939e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.066671076998987999e+00,-4.212942459500193593e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.575369835696202259e+00,-4.348559555666226828e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.037211497139173488e+00,-4.479802323337789716e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.442015754166883212e+00,-4.606093766620156060e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.794037100965441667e+00,-4.729935113216037479e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.101832093439595539e+00,-4.854745006148354491e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.373850794693293409e+00,-4.983872748304969491e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.614507921206022267e+00,-5.118052272684303716e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.823051921754485161e+00,-5.254669175141127369e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.998393494417813887e+00,-5.390890150135365388e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.139443337275089618e+00,-5.523881892126939164e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.245112148405408181e+00,-5.650811095575771503e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.143106258878288206e-01,-5.768844454941791611e+01,1.500000000000000000e+00,1.500000000000000000e+00
-6.540505321985056186e-01,-5.875148664684918742e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.661060627774550547e+00,-5.966890419265075707e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.707808962761172555e+00,-6.041236413142186734e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.795384839079295247e+00,-6.095353340776173923e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.924815216601706069e+00,-6.126453151059732960e+01,1.500000000000000000e+00,1.500000000000000000e+00
-6.094306748510919469e+00,-6.133795068895239666e+01,1.500000000000000000e+00,1.500000000000000000e+00
-7.298154770316123141e+00,-6.119477566018172610e+01,1.500000000000000000e+00,1.500000000000000000e+00
-8.530366731550282466e+00,-6.085808092164474914e+01,1.500000000000000000e+00,1.500000000000000000e+00
-9.784950081746258022e+00,-6.035094097070082597e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.105591227043696634e+01,-5.969643030470933809e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.233726074715530707e+01,-5.891762342102973804e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.362300296143421718e+01,-5.803759481702135048e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.490714636280659988e+01,-5.707941899004365638e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.618369840080533706e+01,-5.606617043745598750e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.744666652496337278e+01,-5.502092365661775375e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.869005818481358006e+01,-5.396675314488834374e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.990788082988888874e+01,-5.292673339962716028e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.109438758899533894e+01,-5.192305535692412377e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.224845590093287484e+01,-5.096127907816389779e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.337308036528034449e+01,-5.003215766214746907e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.447139940179890161e+01,-4.912592697257836249e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.554655143024965724e+01,-4.823282287316001060e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.660167487039371537e+01,-4.734308122759590276e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.763990814199217638e+01,-4.644693789958944308e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.866438966480617623e+01,-4.553462875284414224e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.967825785859686505e+01,-4.459638965106342567e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.068464385582164411e+01,-4.362245626038392032e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.167735915927110213e+01,-4.260281158150591097e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.262263322970048307e+01,-4.152669083555738183e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.348161715937196448e+01,-4.038319156349700734e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.421546204054769191e+01,-3.916141130628335532e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.478538587251121328e+01,-3.785048986925295367e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.516638819425200779e+01,-3.644827269415594628e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.536402150853869131e+01,-3.497190517033153156e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.538794220857264605e+01,-3.344112506639958582e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.524780668755528978e+01,-3.187567015098002088e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.495327133868804026e+01,-3.029527819269271660e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.451399255517224418e+01,-2.871968696015751732e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.393962673020936904e+01,-2.716863422199435618e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.323983025700075444e+01,-2.566185774682306331e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.242425952874783235e+01,-2.421909530326354343e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.150257093865200275e+01,-2.286008465993569772e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.048442087991465854e+01,-2.160456358545937405e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.937946574573722813e+01,-2.047226984845450914e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.819736192932106533e+01,-1.948294121754092600e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.694776582386758790e+01,-1.865631546133850804e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.564033382257821003e+01,-1.801213034846717420e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.428472231865433884e+01,-1.757012364754681144e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.289053601205578659e+01,-1.734289307227144050e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.146705033547635111e+01,-1.729755676696213129e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.002341152999199281e+01,-1.738338846883889488e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.856876553187744605e+01,-1.754961981488567346e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.711225827740748073e+01,-1.774548244208647318e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.566303570285687385e+01,-1.792020798742533927e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.423024374450034024e+01,-1.802302808788619615e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.282302833861264268e+01,-1.800317438045307128e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.145053542146855641e+01,-1.780987850210998857e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.012191092934278913e+01,-1.739237208984086536e+01,1.500000000000000000e+00,1.500000000000000000e+00
-8.816475132175005669e+00,-1.679904487756351728e+01,1.500000000000000000e+00,1.500000000000000000e+00
-7.523356033262327713e+00,-1.613632179951315848e+01,1.500000000000000000e+00,1.500000000000000000e+00
-6.279745913923000522e+00,-1.540551639072913304e+01,1.500000000000000000e+00,1.500000000000000000e+00
-5.123033711985740091e+00,-1.460742644668230916e+01,1.500000000000000000e+00,1.500000000000000000e+00
-4.090430069999320573e+00,-1.374284865060123018e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.202857327241916074e+00,-1.281247807596463240e+01,1.500000000000000000e+00,1.500000000000000000e+00
-2.452109669578117934e+00,-1.181682808890353620e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.826959766221208259e+00,-1.075639320671344201e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.316180286384381004e+00,-9.631667946689752569e+00,1.500000000000000000e+00,1.500000000000000000e+00
-9.085438992808565484e-01,-8.443146826127897242e+00,1.500000000000000000e+00,1.500000000000000000e+00
-5.928232741238986803e-01,-7.191324362323349817e+00,1.500000000000000000e+00,1.500000000000000000e+00
-3.577910801266738772e-01,-5.876695072571489042e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.922199865024561416e-01,-4.499753474167802025e+00,1.500000000000000000e+00,1.500000000000000000e+00
-8.488266246445876073e-02,-3.060994084407699045e+00,1.500000000000000000e+00,1.500000000000000000e+00
-2.455177722589747119e-02,-1.560911420586627019e+00,1.500000000000000000e+00,1.500000000000000000e+00
