3.022199771681502334e+00,-3.985136580208506984e+01
2.988638034958326806e+00,-2.000433094294367464e+01
2.906910391038405983e+00,3.535999832823932820e-02
2.967515708834707944e+00,2.003926933424157397e+01
2.848923477648540370e+00,2.776155812760286068e+01
3.363611055046664688e+00,3.661028314211620938e+01
-8.145505926666797292e-01,4.741398162563238117e+01
-1.070150237518726222e+01,5.292555867972476591e+01
-1.876975343385034378e+01,5.291843413193650036e+01
-2.575303400646753005e+01,5.274995018621283549e+01
-3.401324435109093969e+01,5.292571754614198909e+01
-4.091232611088790350e+01,5.276710775927413266e+01
-4.777246606898070524e+01,4.921263054007676629e+01
-5.281236927874657283e+01,4.081733472133701213e+01
-5.278468900359285243e+01,2.999275141420134361e+01
-5.313738966887449777e+01,2.224218439857236973e+01
-4.916599840317123693e+01,1.344166923144277348e+01
-4.495579910519013822e+01,1.174768884496843668e+01
-4.031081733692512614e+01,1.378976999259010938e+01
-3.667009712131504529e+01,2.122953319364086866e+01
-3.712986585492414804e+01,2.774715016560907799e+01
-3.533875388144628005e+01,3.510883663283608058e+01
-3.070772765156025130e+01,3.774874432900356425e+01
-2.423783341281397696e+01,3.466030785500945655e+01
-1.884252756726195344e+01,2.988507664479747206e+01
-1.412301677752571649e+01,2.316269308150805983e+01
-1.191194536782771962e+01,1.841313712841984795e+01
-1.140511300364889280e+01,1.549158371548344348e+01
-1.146320337982685444e+01,1.309199202661672246e+01
-1.283558155318973704e+01,1.104567036770427535e+01
-1.668988079813422942e+01,7.096300117237305471e+00
-2.272424047171390882e+01,7.672942440069618897e-01
-2.565113509820687554e+01,-4.631145480027406336e+00
-2.737437150335569314e+01,-8.466254115022096016e+00
-3.101689037974345098e+01,-1.228292202512398745e+01
-3.532447601668901882e+01,-1.653767019099592162e+01
-3.901675651481300378e+01,-2.025281023999155039e+01
-4.332078860292127587e+01,-2.460885407759071697e+01
-4.788071202135726168e+01,-2.899406823349281126e+01
-5.200611560581759818e+01,-3.285516985844574123e+01
-5.304666474172822888e+01,-3.693126662789103420e+01
-5.275907798420107042e+01,-4.304062134855468713e+01
-5.302921136524400936e+01,-5.011700817141637287e+01
-5.111511397142389512e+01,-5.541492211482241004e+01
-4.765303021813775786e+01,-5.974095853030477343e+01
-4.397798423290778658e+01,-6.219372769721722705e+01
-3.879054308731686262e+01,-6.364530848222629800e+01
-3.333766815886535539e+01,-6.342646999248622564e+01
-2.722223743213637093e+01,-6.337507059626415895e+01
-2.241185050040971660e+01,-6.353597172568829166e+01
-1.539457444322694890e+01,-6.246059883718336891e+01
-1.080037300722711713e+01,-6.042586220623537230e+01
-6.153373714594239097e+00,-5.695673902482049300e+01
-2.148623658405986347e+00,-5.287483141065251857e+01
1.075396198808999726e+00,-4.735550656359657751e+01
