cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
blue,-1.4939648500000113,8.968408220000008,0.0,0.0,0.0,0.0,0,1
blue,-1.975429690000012,12.983491230000006,0.0,0.0,0.0,0.0,0,1
blue,-2.4186523500000154,16.95103029,0.0,0.0,0.0,0.0,0,1
blue,-2.9637207100000027,20.819306660000002,0.0,0.0,0.0,0.0,0,1
blue,-3.8852099600000103,24.376035179999995,0.0,0.0,0.0,0.0,0,1
blue,-5.496044920000001,27.37040041000001,0.0,0.0,0.0,0.0,0,1
blue,-8.234814460000008,29.55511232,0.0,0.0,0.0,0.0,0,1
blue,-11.492905280000015,31.67876467,0.0,0.0,0.0,0.0,0,1
blue,-14.915615240000006,33.61389162000001,0.0,0.0,0.0,0.0,0,1
blue,-18.15897950000001,34.98071779000001,0.0,0.0,0.0,0.0,0,1
blue,-21.875234380000006,35.499252950000006,0.0,0.0,0.0,0.0,0,1
blue,-25.43685547000001,35.469887719999996,0.0,0.0,0.0,0.0,0,1
blue,-28.75419434000001,34.45088381,0.0,0.0,0.0,0.0,0,1
blue,-31.742241210000007,32.47022463000001,0.0,0.0,0.0,0.0,0,1
blue,-34.743378910000004,29.944116230000002,0.0,0.0,0.0,0.0,0,1
blue,-37.784370120000005,27.291933609999997,0.0,0.0,0.0,0.0,0,1
blue,-41.06778809000001,24.700668970000006,0.0,0.0,0.0,0.0,0,1
blue,-45.05627442000001,22.679140650000004,0.0,0.0,0.0,0.0,0,1
blue,-49.597827150000015,21.99585451000001,0.0,0.0,0.0,0.0,0,1
blue,-54.01493897000002,22.906860370000015,0.0,0.0,0.0,0.0,0,1
blue,-58.02470215000001,25.335483420000013,0.0,0.0,0.0,0.0,0,1
blue,-60.830126960000015,28.353559590000014,0.0,0.0,0.0,0.0,0,1
blue,-63.42261719000001,30.622583029999998,0.0,0.0,0.0,0.0,0,1
blue,-66.77310791000001,32.03286135000002,0.0,0.0,0.0,0.0,0,1
blue,-70.31349488000001,32.79327639000002,0.0,0.0,0.0,0.0,0,1
blue,-73.85148438000002,32.69836428000001,0.0,0.0,0.0,0.0,0,1
blue,-77.44018616000001,31.801850610000013,0.0,0.0,0.0,0.0,0,1
