cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
blue,-1.850122069999997,9.187114259999994,0.0,0.0,0.0,0.0,0,1
blue,-1.8571386699999968,13.21964844,0.0,0.0,0.0,0.0,0,1
blue,-1.8214355499999886,17.23423828,0.0,0.0,0.0,0.0,0,1
blue,-1.788242190000004,21.22738281,0.0,0.0,0.0,0.0,0,1
blue,-1.8103662099999964,25.193496090000004,0.0,0.0,0.0,0.0,0,1
blue,-1.9531884799999926,29.120888670000006,0.0,0.0,0.0,0.0,0,1
blue,-2.301494139999986,32.98351563000001,0.0,0.0,0.0,0.0,0,1
blue,-2.966591799999987,36.726411129999995,0.0,0.0,0.0,0.0,0,1
blue,-4.0928027399999936,40.261362299999995,0.0,0.0,0.0,0.0,0,1
blue,-5.8215039100000014,43.40989746,0.0,0.0,0.0,0.0,0,1
blue,-8.286840819999991,46.13657714999999,0.0,0.0,0.0,0.0,0,1
blue,-11.169580079999985,48.37700684,0.0,0.0,0.0,0.0,0,1
blue,-14.367202149999994,49.876997069999994,0.0,0.0,0.0,0.0,0,1
blue,-17.822597659999996,50.46602051,0.0,0.0,0.0,0.0,0,1
blue,-21.408740239999997,50.15304199,0.0,0.0,0.0,0.0,0,1
blue,-25.15995605999999,49.15773925999999,0.0,0.0,0.0,0.0,0,1
blue,-29.187949219999997,48.28128418000001,0.0,0.0,0.0,0.0,0,1
blue,-32.96018066,47.46997559,0.0,0.0,0.0,0.0,0,1
blue,-36.41818848,46.20575684,0.0,0.0,0.0,0.0,0,1
blue,-39.588930659999995,44.320766600000006,0.0,0.0,0.0,0.0,0,1
blue,-41.52315918,41.892954100000004,0.0,0.0,0.0,0.0,0,1
blue,-42.8571167,38.43812012,0.0,0.0,0.0,0.0,0,1
blue,-43.78320313,34.70356445000001,0.0,0.0,0.0,0.0,0,1
blue,-44.53326904,30.818437499999998,0.0,0.0,0.0,0.0,0,1
blue,-45.25007324,26.857592770000007,0.0,0.0,0.0,0.0,0,1
blue,-46.07438965,22.85111816000001,0.0,0.0,0.0,0.0,0,1
blue,-47.21154052999999,18.830112300000007,0.0,0.0,0.0,0.0,0,1
blue,-49.11359375,14.863847660000001,0.0,0.0,0.0,0.0,0,1
blue,-51.79148682,11.485405270000005,0.0,0.0,0.0,0.0,0,1
blue,-54.87352783,8.642612300000007,0.0,0.0,0.0,0.0,0,1
blue,-57.869350589999996,6.098144530000003,0.0,0.0,0.0,0.0,0,1
blue,-60.16330565999999,3.468510740000003,0.0,0.0,0.0,0.0,0,1
blue,-61.15513428,0.45250977000000975,0.0,0.0,0.0,0.0,0,1
blue,-61.1172876,-3.206728519999995,0.0,0.0,0.0,0.0,0,1
blue,-60.54159668,-6.999716799999991,0.0,0.0,0.0,0.0,0,1
blue,-59.74904785,-10.913884279999994,0.0,0.0,0.0,0.0,0,1
blue,-59.100473629999996,-15.039267579999994,0.0,0.0,0.0,0.0,0,1
blue,-59.22920654,-19.508608399999996,0.0,0.0,0.0,0.0,0,1
blue,-60.40708252,-23.67696289,0.0,0.0,0.0,0.0,0,1
blue,-62.54487183,-27.568220209999996,0.0,0.0,0.0,0.0,0,1
blue,-65.72083984,-30.747087399999995,0.0,0.0,0.0,0.0,0,1
blue,-69.55072143999999,-32.91414672999999,0.0,0.0,0.0,0.0,0,1
blue,-73.3917395,-34.37528441999999,0.0,0.0,0.0,0.0,0,1
blue,-76.86380066,-35.81186767999999,0.0,0.0,0.0,0.0,0,1
blue,-79.62883896,-37.824248049999994,0.0,0.0,0.0,0.0,0,1
blue,-81.60923430999999,-40.65707824999999,0.0,0.0,0.0,0.0,0,1
blue,-82.89925063999999,-44.05959594999999,0.0,0.0,0.0,0.0,0,1
blue,-83.50432037,-47.65843322999999,0.0,0.0,0.0,0.0,0,1
blue,-83.32747619999999,-51.22299132999999,0.0,0.0,0.0,0.0,0,1
blue,-82.2187291,-54.44905333999999,0.0,0.0,0.0,0.0,0,1
blue,-80.05515411,-57.05784057999999,0.0,0.0,0.0,0.0,0,1
blue,-77.0923877,-59.29934081999999,0.0,0.0,0.0,0.0,0,1
blue,-73.81019837,-61.04204101999999,0.0,0.0,0.0,0.0,0,1
blue,-70.29177368,-62.24207153,0.0,0.0,0.0,0.0,0,1
blue,-66.62629761,-62.87296630999999,0.0,0.0,0.0,0.0,0,1
blue,-62.90372559,-62.92432372999999,0.0,0.0,0.0,0.0,0,1
blue,-59.66051514000001,-62.29045409999999,0.0,0.0,0.0,0.0,0,1
blue,-57.46809815,-60.17966797,0.0,0.0,0.0,0.0,0,1
blue,-55.32373291,-56.85286987,0.0,0.0,0.0,0.0,0,1
blue,-52.67925536999999,-53.46746338,0.0,0.0,0.0,0.0,0,1
blue,-49.56745606,-50.603529359999996,0.0,0.0,0.0,0.0,0,1
blue,-46.08933594,-48.23927399,0.0,0.0,0.0,0.0,0,1
blue,-42.253032229999995,-46.24412552,0.0,0.0,0.0,0.0,0,1
blue,-38.20828613,-44.85299576,0.0,0.0,0.0,0.0,0,1
blue,-33.861650389999994,-44.3055722,0.0,0.0,0.0,0.0,0,1
blue,-29.535834960000006,-44.69971207,0.0,0.0,0.0,0.0,0,1
blue,-25.47785156,-45.73389999,0.0,0.0,0.0,0.0,0,1
blue,-21.7003418,-46.879353179999995,0.0,0.0,0.0,0.0,0,1
blue,-18.132919919999996,-47.54604217,0.0,0.0,0.0,0.0,0,1
blue,-14.800942379999999,-47.22739014,0.0,0.0,0.0,0.0,0,1
blue,-11.689321289999999,-45.804345399999995,0.0,0.0,0.0,0.0,0,1
blue,-8.659902340000004,-43.432766879999996,0.0,0.0,0.0,0.0,0,1
blue,-6.114282230000003,-40.73330627,0.0,0.0,0.0,0.0,0,1
blue,-4.061640630000002,-37.68463928,0.0,0.0,0.0,0.0,0,1
blue,-2.5586767599999996,-34.31458252,0.0,0.0,0.0,0.0,0,1
blue,-1.6148828099999992,-30.69873657,0.0,0.0,0.0,0.0,0,1
blue,-1.1627880899999938,-26.945592039999998,0.0,0.0,0.0,0.0,0,1
blue,-1.0414843800000013,-23.026418460000002,0.0,0.0,0.0,0.0,0,1
blue,-0.9648388699999954,-19.09584228,0.0,0.0,0.0,0.0,0,1
blue,-0.9664941399999956,-15.112995609999999,0.0,0.0,0.0,0.0,0,1
blue,-1.0437646500000006,-11.129179689999994,0.0,0.0,0.0,0.0,0,1
blue,-1.1623535199999968,-7.128937989999997,0.0,0.0,0.0,0.0,0,1
blue,-1.3094970699999922,-3.130336909999997,0.0,0.0,0.0,0.0,0,1
blue,-1.4813818399999974,0.8865478500000067,0.0,0.0,0.0,0.0,0,1
blue,-1.6785009799999953,4.88084473,0.0,0.0,0.0,0.0,0,1
yellow,1.6496826199999937,9.223715820000002,0.0,0.0,0.0,0.0,1,0
yellow,1.6428076200000001,13.201005860000002,0.0,0.0,0.0,0.0,1,0
yellow,1.6783642600000104,17.19710938,0.0,0.0,0.0,0.0,1,0
yellow,1.7117334000000013,21.214033199999996,0.0,0.0,0.0,0.0,1,0
yellow,1.6890771500000044,25.255712890000005,0.0,0.0,0.0,0.0,1,0
yellow,1.5407763699999908,29.326367190000006,0.0,0.0,0.0,0.0,1,0
yellow,1.170483400000011,33.42549805000001,0.0,0.0,0.0,0.0,1,0
yellow,0.43866211000001215,37.535278319999996,0.0,0.0,0.0,0.0,1,0
yellow,-0.8622070299999908,41.6079248,0.0,0.0,0.0,0.0,1,0
yellow,-2.9737695299999958,45.44470214999999,0.0,0.0,0.0,0.0,1,0
yellow,-5.900170899999989,48.69661621000001,0.0,0.0,0.0,0.0,1,0
yellow,-9.311914059999989,51.343334960000014,0.0,0.0,0.0,0.0,1,0
yellow,-13.306752929999998,53.21248535,0.0,0.0,0.0,0.0,1,0
yellow,-17.70839844,53.964165040000005,0.0,0.0,0.0,0.0,1,0
yellow,-22.076132809999994,53.58882324,0.0,0.0,0.0,0.0,1,0
yellow,-26.069506839999992,52.537485350000004,0.0,0.0,0.0,0.0,1,0
yellow,-29.837919919999994,51.72040527000001,0.0,0.0,0.0,0.0,1,0
yellow,-33.87212402,50.84907714999999,0.0,0.0,0.0,0.0,1,0
yellow,-37.92559082,49.36450684,0.0,0.0,0.0,0.0,1,0
yellow,-41.621447749999994,47.17012207,0.0,0.0,0.0,0.0,1,0
yellow,-44.62932129,43.50594238,0.0,0.0,0.0,0.0,1,0
yellow,-46.21227783,39.43456543,0.0,0.0,0.0,0.0,1,0
yellow,-47.207119139999996,35.429375,0.0,0.0,0.0,0.0,1,0
yellow,-47.9772876,31.441923830000004,0.0,0.0,0.0,0.0,1,0
yellow,-48.69059082,27.50011230000001,0.0,0.0,0.0,0.0,1,0
