cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
blue,-1.7499999999999993,10.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999991,16.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999987,21.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999984,27.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999982,32.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999978,38.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999976,43.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999973,49.0,0.0,0.0,0.0,0.0,0,1
blue,-1.749999999999997,54.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999962,60.0,0.0,0.0,0.0,0.0,0,1
blue,-1.749999999999996,65.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999958,71.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999953,76.5,0.0,0.0,0.0,0.0,0,1
yellow,1.7499999999999993,10.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999991,16.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999987,21.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999984,27.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999982,32.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999978,38.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999976,43.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999973,49.0,0.0,0.0,0.0,0.0,1,0
yellow,1.749999999999997,54.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999962,60.0,0.0,0.0,0.0,0.0,1,0
yellow,1.749999999999996,65.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999958,71.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999953,76.5,0.0,0.0,0.0,0.0,1,0
big_orange,-1.726328120000005,4.439077150000003,0.0,0.0,0.0,0.0,0,1
big_orange,1.7263281200000054,4.439077150000003,0.0,0.0,0.0,0.0,1,0
big_orange,1.7263281200000056,5.73907715,0.0,0.0,0.0,0.0,1,0
big_orange,-1.7263281200000047,5.73907715,0.0,0.0,0.0,0.0,0,1
big_orange,-1.7263281200000002,79.43907227,0.0,0.0,0.0,0.0,0,1
big_orange,1.72632812000001,79.43907227,0.0,0.0,0.0,0.0,1,0
big_orange,1.72632812000001,80.73907227,0.0,0.0,0.0,0.0,1,0
big_orange,-1.7263281200000002,80.73907227,0.0,0.0,0.0,0.0,0,1
small_orange,1.750000000000005,85.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000056,91.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000058,96.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000062,102.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000064,107.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000067,113.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000007,118.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000073,124.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000075,129.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000008,135.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000082,140.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000087,146.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000089,151.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000009,157.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000095,162.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000098,168.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000102,173.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000104,179.0,0.0,0.0,0.0,0.0,1,0
small_orange,-1.750000000000005,85.5,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000056,91.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000058,96.5,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000062,102.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000064,107.5,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000067,113.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.750000000000007,118.5,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000073,124.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000075,129.5,0.0,0.0,0.0,0.0,0,1
small_orange,-1.750000000000008,135.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000082,140.5,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000087,146.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000089,151.5,0.0,0.0,0.0,0.0,0,1
small_orange,-1.750000000000009,157.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000095,162.5,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000098,168.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000102,173.5,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000104,179.0,0.0,0.0,0.0,0.0,0,1
small_orange,0.5800000000000093,179.0,0.0,0.0,0.0,0.0,1,0
small_orange,-0.5799999999999873,179.0,0.0,0.0,0.0,0.0,0,1
