cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
blue,-1.7499999999999993,9.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999991,13.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999987,17.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999984,21.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999982,25.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999978,29.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999976,33.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999973,37.0,0.0,0.0,0.0,0.0,0,1
blue,-1.749999999999997,41.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999967,45.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999962,49.0,0.0,0.0,0.0,0.0,0,1
blue,-1.749999999999996,53.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999958,57.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999953,61.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999953,65.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999953,69.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999953,73.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999953,77.0,0.0,0.0,0.0,0.0,0,1
yellow,1.7499999999999993,9.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999991,13.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999987,17.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999984,21.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999982,25.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999978,29.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999976,33.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999973,37.0,0.0,0.0,0.0,0.0,1,0
yellow,1.749999999999997,41.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999967,45.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999962,49.0,0.0,0.0,0.0,0.0,1,0
yellow,1.749999999999996,53.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999958,57.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999953,61.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999953,65.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999953,69.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999953,73.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999953,77.0,0.0,0.0,0.0,0.0,1,0
big_orange,-1.726328120000005,4.439077150000003,0.0,0.0,0.0,0.0,0,1
big_orange,1.7263281200000054,4.439077150000003,0.0,0.0,0.0,0.0,1,0
big_orange,1.7263281200000056,5.73907715,0.0,0.0,0.0,0.0,1,0
big_orange,-1.7263281200000047,5.73907715,0.0,0.0,0.0,0.0,0,1
big_orange,-1.7263281200000002,79.43907227,0.0,0.0,0.0,0.0,0,1
big_orange,1.72632812000001,79.43907227,0.0,0.0,0.0,0.0,1,0
big_orange,1.72632812000001,80.73907227,0.0,0.0,0.0,0.0,1,0
big_orange,-1.7263281200000002,80.73907227,0.0,0.0,0.0,0.0,0,1
small_orange,1.750000000000005,84.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000056,88.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000058,92.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000062,96.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000064,100.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000067,104.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000007,108.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000073,112.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000075,116.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000008,120.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000082,124.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000087,128.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000089,132.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000009,136.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000095,140.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000098,144.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000102,148.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000104,152.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000107,156.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000011,160.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000011,164.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000011,168.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000011,172.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000011,176.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.750000000000011,180.0,0.0,0.0,0.0,0.0,1,0
small_orange,-1.750000000000005,84.0,0.0,0.0,0.0,0.0,0,1
small_orange,-1.7500000000000056,88.0,0.0,0.0,0.0,0.0,0,1
