cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
blue,-1.7499999999999993,9.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999991,14.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999987,18.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999984,23.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999982,27.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999978,32.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999976,36.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999973,41.0,0.0,0.0,0.0,0.0,0,1
blue,-1.749999999999997,45.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999967,50.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999962,54.5,0.0,0.0,0.0,0.0,0,1
blue,-1.749999999999996,59.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999958,63.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999953,68.0,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999953,72.5,0.0,0.0,0.0,0.0,0,1
blue,-1.7499999999999953,77.0,0.0,0.0,0.0,0.0,0,1
yellow,1.7499999999999993,9.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999991,14.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999987,18.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999984,23.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999982,27.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999978,32.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999976,36.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999973,41.0,0.0,0.0,0.0,0.0,1,0
yellow,1.749999999999997,45.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999967,50.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999962,54.5,0.0,0.0,0.0,0.0,1,0
yellow,1.749999999999996,59.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999958,63.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999953,68.0,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999953,72.5,0.0,0.0,0.0,0.0,1,0
yellow,1.7499999999999953,77.0,0.0,0.0,0.0,0.0,1,0
big_orange,-1.726328120000005,4.439077150000003,0.0,0.0,0.0,0.0,0,1
big_orange,1.7263281200000054,4.439077150000003,0.0,0.0,0.0,0.0,1,0
big_orange,1.7263281200000056,5.73907715,0.0,0.0,0.0,0.0,1,0
big_orange,-1.7263281200000047,5.73907715,0.0,0.0,0.0,0.0,0,1
big_orange,-1.7263281200000002,79.43907227,0.0,0.0,0.0,0.0,0,1
big_orange,1.72632812000001,79.43907227,0.0,0.0,0.0,0.0,1,0
big_orange,1.72632812000001,80.73907227,0.0,0.0,0.0,0.0,1,0
big_orange,-1.7263281200000002,80.73907227,0.0,0.0,0.0,0.0,0,1
small_orange,1.750000000000005,84.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000056,89.0,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000058,93.5,0.0,0.0,0.0,0.0,1,0
small_orange,1.7500000000000062,98.0,0.0,0.0,0.0,0.0,1,0
