cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
blue,36.36072196388305,-56.949038799338624,0.0,0.0,0.0,0.0,0,1
blue,35.16200102939149,-59.67383613916111,0.0,0.0,0.0,0.0,0,1
blue,34.348415129038145,-62.549112711276116,0.0,0.0,0.0,0.0,0,1
blue,33.07260495660435,-65.23405163084172,0.0,0.0,0.0,0.0,0,1
blue,30.919521124548922,-67.26157071629586,0.0,0.0,0.0,0.0,0,1
blue,28.19617873901258,-68.48176925699947,0.0,0.0,0.0,0.0,0,1
blue,25.32923516015471,-69.3132398584297,0.0,0.0,0.0,0.0,0,1
blue,22.38116964383699,-69.79063218214348,0.0,0.0,0.0,0.0,0,1
blue,19.40171638218211,-69.9998404344729,0.0,0.0,0.0,0.0,0,1
blue,16.4171631730321,-69.88797067238184,0.0,0.0,0.0,0.0,0,1
blue,13.458093126505311,-69.48676066951877,0.0,0.0,0.0,0.0,0,1
blue,10.585313603222794,-68.67993912523038,0.0,0.0,0.0,0.0,0,1
blue,7.891403975005886,-67.4017064802658,0.0,0.0,0.0,0.0,0,1
blue,5.680492575542637,-65.41212339661179,0.0,0.0,0.0,0.0,0,1
blue,4.4202496797473785,-62.74184541699677,0.0,0.0,0.0,0.0,0,1
blue,4.2963404431769305,-59.77581735970247,0.0,0.0,0.0,0.0,0,1
blue,4.856565785116544,-56.842462491048366,0.0,0.0,0.0,0.0,0,1
blue,5.556229923914586,-53.93742501377933,0.0,0.0,0.0,0.0,0,1
blue,6.159430133633251,-51.011108495761874,0.0,0.0,0.0,0.0,0,1
blue,6.632983525054115,-48.06105929905824,0.0,0.0,0.0,0.0,0,1
blue,6.964738463192646,-45.09168385948789,0.0,0.0,0.0,0.0,0,1
blue,7.142662387747308,-42.10906795664751,0.0,0.0,0.0,0.0,0,1
blue,7.152052038596203,-39.12119741478689,0.0,0.0,0.0,0.0,0,1
blue,6.987574028587758,-36.13797035073074,0.0,0.0,0.0,0.0,0,1
blue,6.641568792413054,-33.17041470709067,0.0,0.0,0.0,0.0,0,1
blue,6.109188318890006,-30.230648822834382,0.0,0.0,0.0,0.0,0,1
blue,5.388936446731094,-27.331244591910945,0.0,0.0,0.0,0.0,0,1
blue,4.48294741387771,-24.484449875287183,0.0,0.0,0.0,0.0,0,1
blue,3.4093184573263215,-21.696284358586524,0.0,0.0,0.0,0.0,0,1
blue,2.260853849974616,-18.93760104791683,0.0,0.0,0.0,0.0,0,1
blue,1.163339473210101,-16.158635366680684,0.0,0.0,0.0,0.0,0,1
blue,0.23698082087867078,-13.318593627267546,0.0,0.0,0.0,0.0,0,1
blue,-0.4738191019262672,-10.416996952542931,0.0,0.0,0.0,0.0,0,1
blue,-0.9752048255416952,-7.471837247791015,0.0,0.0,0.0,0.0,0,1
blue,-1.2912185842159758,-4.500869800252815,0.0,0.0,0.0,0.0,0,1
blue,-1.4586349861220782,-1.5176322207852024,0.0,0.0,0.0,0.0,0,1
blue,-1.5197093173070826,1.4698363295555197,0.0,0.0,0.0,0.0,0,1
blue,-1.515467502905409,4.458016766366256,0.0,0.0,0.0,0.0,0,1
blue,-1.4811775030642593,7.446031969554582,0.0,0.0,0.0,0.0,0,1
blue,-1.4472792328035524,10.434050893133701,0.0,0.0,0.0,0.0,0,1
blue,-1.4343572783431426,13.422215246213653,0.0,0.0,0.0,0.0,0,1
blue,-1.4575692020380302,16.410308750286134,0.0,0.0,0.0,0.0,0,1
blue,-1.5283063409236561,19.39763119249072,0.0,0.0,0.0,0.0,0,1
blue,-1.6387243262912747,22.383786230979183,0.0,0.0,0.0,0.0,0,1
blue,-1.7663789089404531,25.369270301945534,0.0,0.0,0.0,0.0,0,1
blue,-1.8898240204473282,28.35492756663993,0.0,0.0,0.0,0.0,0,1
blue,-1.9908691174115702,31.341409960141675,0.0,0.0,0.0,0.0,0,1
blue,-2.0472316490472124,34.32901920644434,0.0,0.0,0.0,0.0,0,1
blue,-2.030420212290295,37.31702959204651,0.0,0.0,0.0,0.0,0,1
blue,-1.9197013507629634,40.302953941183745,0.0,0.0,0.0,0.0,0,1
blue,-1.6379518806462414,43.27721554259381,0.0,0.0,0.0,0.0,0,1
blue,-1.1324048519454735,46.22041146508815,0.0,0.0,0.0,0.0,0,1
blue,-0.2477575742689524,49.07120807564422,0.0,0.0,0.0,0.0,0,1
blue,1.270353105354495,51.634118464900155,0.0,0.0,0.0,0.0,0,1
blue,3.6344017748896533,53.42518304816318,0.0,0.0,0.0,0.0,0,1
blue,6.557483817809491,53.936410824187305,0.0,0.0,0.0,0.0,0,1
blue,9.491581519138094,53.39917432152424,0.0,0.0,0.0,0.0,0,1
blue,12.434903214641196,52.939048193005334,0.0,0.0,0.0,0.0,0,1
blue,15.372325428222844,53.41264274869562,0.0,0.0,0.0,0.0,0,1
blue,18.124596427140688,54.566978861813624,0.0,0.0,0.0,0.0,0,1
blue,20.717439254043825,56.049714524504395,0.0,0.0,0.0,0.0,0,1
blue,23.227081627746124,57.67139347188751,0.0,0.0,0.0,0.0,0,1
blue,25.7224941609054,59.31522662953361,0.0,0.0,0.0,0.0,0,1
blue,28.28816628626177,60.84548425877162,0.0,0.0,0.0,0.0,0,1
blue,30.998004970747147,62.09420047090907,0.0,0.0,0.0,0.0,0,1
blue,33.896617345326405,62.77338373988076,0.0,0.0,0.0,0.0,0,1
blue,36.85439220616135,62.48016477721646,0.0,0.0,0.0,0.0,0,1
