# x,y,right_width,left_width
2.169181594619168152e+01,2.589294997339763782e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.333196213297103583e+01,2.463939753938038280e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.493897051588859881e+01,2.339048114101399989e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.651198408537781859e+01,2.214117403752062074e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.805014583187211485e+01,2.088644948812241608e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.955259874580493573e+01,1.962128075204149980e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.101848581760975776e+01,1.834064108850001418e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.244695003772000064e+01,1.703950375672011575e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.383713439656912669e+01,1.571284201592391128e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.518818188459057694e+01,1.435562912533357149e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.649923549221780661e+01,1.296283834417120318e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.776943820988422829e+01,1.152944293165898415e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.899793302802332562e+01,1.005041614701902830e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.018386293706855383e+01,8.520731249473463720e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.132637092745332552e+01,6.935361498244454026e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.242459998961108170e+01,5.289280152554127312e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.347769311397532022e+01,3.577460471624604565e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.448479329097942525e+01,1.794875714678077827e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.544304701453243922e+01,-6.264199573271156396e-02,1.500000000000000000e+00,1.500000000000000000e+00
4.630900722507561795e+01,-1.981797789633077400e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.700138862489905023e+01,-3.933019345599198857e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.743746133644107488e+01,-5.886112905281272845e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.753449548213995968e+01,-7.810884710329403902e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.720976118443397240e+01,-9.677141002393781832e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.645440928599755637e+01,-1.147133876551883702e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.563195388536723840e+01,-1.326385572288965875e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.518951876049173677e+01,-1.514407802218410382e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.518754846517710178e+01,-1.711615325978840474e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.543793882879934642e+01,-1.912943947008555767e+01,1.500000000000000000e+00,1.500000000000000000e+00
