# x,y,right_width,left_width
-9.452476826029011292e+00,1.305435990556088655e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.030570410836430106e+01,1.251824167110613573e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.101824167110613395e+01,1.180570410836430106e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.155435990556088655e+01,1.095247682602901129e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.188717560481820712e+01,1.000134420280341452e+01,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,8.045454545454544970e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,7.090909090909090828e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,6.136363636363636687e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,5.181818181818181657e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,4.227272727272726627e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,3.272727272727272485e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,2.318181818181818343e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,1.363636363636363313e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,4.090909090909082835e-01,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,-5.454545454545467464e-01,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,-1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.200000000000000000e+01,-1.500000000000000444e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.188717560481820712e+01,-2.501344202803415406e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.155435990556088655e+01,-3.452476826029012180e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.101824167110613395e+01,-4.305704108364301064e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.030570410836430106e+01,-5.018241671106134838e+00,1.500000000000000000e+00,1.500000000000000000e+00
-9.452476826029011292e+00,-5.554359905560886546e+00,1.500000000000000000e+00,1.500000000000000000e+00
-8.501344202803414518e+00,-5.887175604818206232e+00,1.500000000000000000e+00,1.500000000000000000e+00
-7.500000000000000000e+00,-6.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-7.500000000000000000e+00,-6.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-6.500000000000000000e+00,-6.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-5.500000000000000000e+00,-6.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-4.500000000000000000e+00,-6.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-4.500000000000000000e+00,-6.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-3.498655797196585038e+00,-5.887175604818206232e+00,1.500000000000000000e+00,1.500000000000000000e+00
-2.547523173970988264e+00,-5.554359905560886546e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.694295891635698936e+00,-5.018241671106133950e+00,1.500000000000000000e+00,1.500000000000000000e+00
-9.817583288938660502e-01,-4.305704108364301064e+00,1.500000000000000000e+00,1.500000000000000000e+00
-4.456400944391134544e-01,-3.452476826029011292e+00,1.500000000000000000e+00,1.500000000000000000e+00
-1.128243951817937685e-01,-2.501344202803414518e+00,1.500000000000000000e+00,1.500000000000000000e+00
